date,body1,body2,aspect_type,aspect_nature,orb,exact,body1_sign,body2_sign,primary_scoring,bonus_eligible,influence_weight
2005-02-11,Moon,Mars,square,harsh,5.32,False,Pisces,Capricorn,True,,
2005-02-11,Mercury,Jupiter,trine,harmonious,1.88,False,Aquarius,Libra,True,,
2005-02-11,Jupiter,Saturn,square,harsh,2.98,False,Libra,Cancer,True,,
2005-02-12,Sun,Mercury,conjunction,neutral,1.51,False,Aquarius,Aquarius,True,,
2005-02-12,Sun,Jupiter,trine,harmonious,5.19,False,Aquarius,Libra,True,,
2005-02-12,Moon,Venus,sextile,harmonious,0.35,True,Aries,Aquarius,True,,
2005-02-12,Mercury,Jupiter,trine,harmonious,3.67,False,Aquarius,Libra,True,,
2005-02-12,Jupiter,Saturn,square,harsh,2.95,False,Libra,Cancer,True,,
2005-02-12,Pluto,Sun,sextile,harmonious,0.14,True,Sagittarius,Aquarius,False,True,95.0
2005-02-13,Sun,Moon,sextile,harmonious,0.57,True,Aquarius,Aries,True,,
2005-02-13,Sun,Mercury,conjunction,neutral,0.74,True,Aquarius,Aquarius,True,,
2005-02-13,Moon,Mercury,sextile,harmonious,1.31,False,Aries,Aquarius,True,,
2005-02-13,Moon,Saturn,square,harsh,3.87,False,Aries,Cancer,True,,
2005-02-13,Mercury,Jupiter,trine,harmonious,5.49,False,Aquarius,Libra,True,,
2005-02-13,Venus,Jupiter,trine,harmonious,5.07,False,Aquarius,Libra,True,,
2005-02-13,Jupiter,Saturn,square,harsh,2.93,False,Libra,Cancer,True,,
2005-02-13,Pluto,Sun,sextile,harmonious,0.84,True,Sagittarius,Aquarius,False,True,95.0
2005-02-13,Pluto,Mercury,sextile,harmonious,0.1,True,Sagittarius,Aquarius,False,True,95.0
2005-02-14,Sun,Mercury,conjunction,neutral,0.04,True,Aquarius,Aquarius,True,,
2005-02-14,Moon,Mars,trine,harmonious,3.0,False,Taurus,Capricorn,True,,
2005-02-14,Venus,Jupiter,trine,harmonious,3.79,False,Aquarius,Libra,True,,
2005-02-14,Jupiter,Saturn,square,harsh,2.9,False,Libra,Cancer,True,,
2005-02-14,Uranus,Mars,sextile,harmonious,0.67,True,Pisces,Capricorn,False,True,90.0
2005-02-14,Neptune,Venus,conjunction,neutral,0.65,True,Aquarius,Aquarius,False,True,85.0
2005-02-15,Sun,Moon,square,harsh,5.81,False,Aquarius,Taurus,True,,
2005-02-15,Sun,Mercury,conjunction,neutral,0.83,True,Aquarius,Aquarius,True,,
2005-02-15,Moon,Venus,square,harsh,5.01,False,Taurus,Aquarius,True,,
2005-02-15,Moon,Saturn,sextile,harmonious,0.36,True,Taurus,Cancer,True,,
2005-02-15,Venus,Jupiter,trine,harmonious,2.49,False,Aquarius,Libra,True,,
2005-02-15,Jupiter,Saturn,square,harsh,2.88,False,Libra,Cancer,True,,
2005-02-15,Uranus,Mars,sextile,harmonious,0.01,True,Pisces,Capricorn,False,True,90.0
2005-02-15,Neptune,Venus,conjunction,neutral,0.57,True,Aquarius,Aquarius,False,True,85.0
2005-02-16,Sun,Moon,square,harsh,5.49,False,Aquarius,Gemini,True,,
2005-02-16,Sun,Mercury,conjunction,neutral,1.64,False,Aquarius,Aquarius,True,,
2005-02-16,Moon,Mercury,square,harsh,3.85,False,Gemini,Aquarius,True,,
2005-02-16,Venus,Jupiter,trine,harmonious,1.2,False,Aquarius,Libra,True,,
2005-02-16,Jupiter,Saturn,square,harsh,2.87,False,Libra,Cancer,True,,
2005-02-16,Uranus,Mars,sextile,harmonious,0.64,True,Pisces,Capricorn,False,True,90.0
2005-02-17,Sun,Mercury,conjunction,neutral,2.47,False,Aquarius,Pisces,True,,
2005-02-17,Moon,Venus,trine,harmonious,3.1,False,Gemini,Aquarius,True,,
2005-02-17,Moon,Jupiter,trine,harmonious,3.0,False,Gemini,Libra,True,,
2005-02-17,Venus,Jupiter,trine,harmonious,0.1,True,Aquarius,Libra,True,,
2005-02-17,Jupiter,Saturn,square,harsh,2.86,False,Libra,Cancer,True,,
2005-02-17,Neptune,Moon,trine,harmonious,0.1,True,Aquarius,Gemini,False,True,85.0
2005-02-18,Sun,Moon,trine,harmonious,2.51,False,Aquarius,Gemini,True,,
2005-02-18,Sun,Mercury,conjunction,neutral,3.3,False,Aquarius,Pisces,True,,
2005-02-18,Moon,Mercury,trine,harmonious,5.81,False,Gemini,Pisces,True,,
2005-02-18,Venus,Jupiter,trine,harmonious,1.4,False,Aquarius,Libra,True,,
2005-02-18,Jupiter,Saturn,square,harsh,2.85,False,Libra,Cancer,True,,
2005-02-19,Sun,Mercury,conjunction,neutral,4.15,False,Pisces,Pisces,True,,
2005-02-19,Moon,Mercury,trine,harmonious,4.19,False,Cancer,Pisces,True,,
2005-02-19,Moon,Mars,opposition,harsh,0.26,True,Cancer,Capricorn,True,,
2005-02-19,Mercury,Mars,sextile,harmonious,3.93,False,Pisces,Capricorn,True,,
2005-02-19,Venus,Jupiter,trine,harmonious,2.7,False,Aquarius,Libra,True,,
2005-02-19,Jupiter,Saturn,square,harsh,2.85,False,Libra,Cancer,True,,
2005-02-20,Sun,Mercury,conjunction,neutral,5.0,False,Pisces,Pisces,True,,
2005-02-20,Moon,Jupiter,square,harsh,2.8,False,Cancer,Libra,True,,
2005-02-20,Moon,Saturn,conjunction,neutral,0.05,True,Cancer,Cancer,True,,
2005-02-20,Mercury,Mars,sextile,harmonious,2.78,False,Pisces,Capricorn,True,,
2005-02-20,Venus,Jupiter,trine,harmonious,4.01,False,Aquarius,Libra,True,,
2005-02-20,Jupiter,Saturn,square,harsh,2.86,False,Libra,Cancer,True,,
2005-02-20,Uranus,Mercury,conjunction,neutral,0.47,True,Pisces,Pisces,False,True,90.0
2005-02-21,Sun,Mercury,conjunction,neutral,5.86,False,Pisces,Pisces,True,,
2005-02-21,Mercury,Mars,sextile,harmonious,1.62,False,Pisces,Capricorn,True,,
2005-02-21,Venus,Jupiter,trine,harmonious,5.32,False,Aquarius,Libra,True,,
2005-02-21,Jupiter,Saturn,square,harsh,2.86,False,Libra,Cancer,True,,
2005-02-21,Pluto,Venus,sextile,harmonious,0.62,True,Sagittarius,Aquarius,False,True,95.0
2005-02-22,Sun,Mercury,conjunction,neutral,6.74,False,Pisces,Pisces,True,,
2005-02-22,Moon,Jupiter,sextile,harmonious,3.21,False,Leo,Libra,True,,
2005-02-22,Mercury,Mars,sextile,harmonious,0.46,True,Pisces,Capricorn,True,,
2005-02-22,Jupiter,Saturn,square,harsh,2.88,False,Libra,Cancer,True,,
2005-02-22,Neptune,Moon,opposition,harsh,0.77,True,Aquarius,Leo,False,True,85.0
2005-02-22,Pluto,Venus,sextile,harmonious,0.62,True,Sagittarius,Aquarius,False,True,95.0
2005-02-23,Sun,Mercury,conjunction,neutral,7.61,False,Pisces,Pisces,True,,
2005-02-23,Moon,Venus,opposition,harsh,1.0,False,Leo,Aquarius,True,,
2005-02-23,Mercury,Mars,sextile,harmonious,0.71,True,Pisces,Capricorn,True,,
2005-02-23,Jupiter,Saturn,square,harsh,2.89,False,Libra,Cancer,True,,
2005-02-24,Sun,Moon,opposition,harsh,3.33,False,Pisces,Virgo,True,,
2005-02-24,Moon,Mercury,opposition,harsh,5.15,False,Virgo,Pisces,True,,
2005-02-24,Moon,Mars,trine,harmonious,3.27,False,Virgo,Capricorn,True,,
2005-02-24,Mercury,Mars,sextile,harmonious,1.88,False,Pisces,Capricorn,True,,
2005-02-24,Mars,Jupiter,square,harsh,5.49,False,Capricorn,Libra,True,,
2005-02-24,Jupiter,Saturn,square,harsh,2.91,False,Libra,Cancer,True,,
2005-02-24,Uranus,Sun,conjunction,neutral,0.73,True,Pisces,Pisces,False,True,90.0
2005-02-25,Moon,Mercury,opposition,harsh,5.33,False,Virgo,Pisces,True,,
2005-02-25,Moon,Saturn,sextile,harmonious,0.73,True,Virgo,Cancer,True,,
2005-02-25,Mercury,Mars,sextile,harmonious,3.05,False,Pisces,Capricorn,True,,
2005-02-25,Mercury,Saturn,trine,harmonious,4.6,False,Pisces,Cancer,True,,
2005-02-25,Mars,Jupiter,square,harsh,4.71,False,Capricorn,Libra,True,,
2005-02-25,Jupiter,Saturn,square,harsh,2.94,False,Libra,Cancer,True,,
2005-02-25,Uranus,Sun,conjunction,neutral,0.22,True,Pisces,Pisces,False,True,90.0
2005-02-26,Mercury,Saturn,trine,harmonious,2.68,False,Pisces,Cancer,True,,
2005-02-26,Mars,Jupiter,square,harsh,3.92,False,Capricorn,Libra,True,,
2005-02-26,Jupiter,Saturn,square,harsh,2.97,False,Libra,Cancer,True,,
2005-02-27,Sun,Venus,conjunction,neutral,7.91,False,Pisces,Pisces,True,,
2005-02-27,Moon,Mars,square,harsh,2.18,False,Libra,Capricorn,True,,
2005-02-27,Moon,Jupiter,conjunction,neutral,0.95,True,Libra,Libra,True,,
2005-02-27,Moon,Saturn,square,harsh,3.95,False,Libra,Cancer,True,,
2005-02-27,Mercury,Saturn,trine,harmonious,0.78,True,Pisces,Cancer,True,,
2005-02-27,Mars,Jupiter,square,harsh,3.13,False,Capricorn,Libra,True,,
2005-02-27,Jupiter,Saturn,square,harsh,3.0,False,Libra,Cancer,True,,
2005-02-27,Neptune,Moon,trine,harmonious,0.95,True,Aquarius,Libra,False,True,85.0
2005-02-28,Sun,Venus,conjunction,neutral,7.66,False,Pisces,Pisces,True,,
2005-02-28,Moon,Venus,trine,harmonious,2.52,False,Libra,Pisces,True,,
2005-02-28,Mercury,Saturn,trine,harmonious,1.11,False,Pisces,Cancer,True,,
2005-02-28,Mars,Jupiter,square,harsh,2.34,False,Capricorn,Libra,True,,
2005-02-28,Mars,Saturn,opposition,harsh,5.38,False,Capricorn,Cancer,True,,
2005-02-28,Jupiter,Saturn,square,harsh,3.04,False,Libra,Cancer,True,,
2005-03-01,Sun,Moon,trine,harmonious,1.94,False,Pisces,Scorpio,True,,
2005-03-01,Sun,Venus,conjunction,neutral,7.41,False,Pisces,Pisces,True,,
2005-03-01,Moon,Mars,sextile,harmonious,3.21,False,Scorpio,Capricorn,True,,
2005-03-01,Mercury,Saturn,trine,harmonious,2.98,False,Pisces,Cancer,True,,
2005-03-01,Mars,Jupiter,square,harsh,1.54,False,Capricorn,Libra,True,,
2005-03-01,Mars,Saturn,opposition,harsh,4.63,False,Capricorn,Cancer,True,,
2005-03-01,Jupiter,Saturn,square,harsh,3.08,False,Libra,Cancer,True,,
2005-03-01,Pluto,Mercury,square,harsh,0.57,True,Sagittarius,Pisces,False,True,95.0
2005-03-02,Sun,Venus,conjunction,neutral,7.17,False,Pisces,Pisces,True,,
2005-03-02,Moon,Mercury,trine,harmonious,0.77,True,Scorpio,Pisces,True,,
2005-03-02,Moon,Saturn,trine,harmonious,5.58,False,Scorpio,Cancer,True,,
2005-03-02,Mercury,Saturn,trine,harmonious,4.81,False,Pisces,Cancer,True,,
2005-03-02,Mars,Jupiter,square,harsh,0.74,True,Capricorn,Libra,True,,
2005-03-02,Mars,Saturn,opposition,harsh,3.87,False,Capricorn,Cancer,True,,
2005-03-02,Jupiter,Saturn,square,harsh,3.13,False,Libra,Cancer,True,,
2005-03-03,Sun,Moon,square,harsh,3.0,False,Pisces,Sagittarius,True,,
2005-03-03,Sun,Venus,conjunction,neutral,6.92,False,Pisces,Pisces,True,,
2005-03-03,Moon,Venus,square,harsh,3.92,False,Sagittarius,Pisces,True,,
2005-03-03,Mars,Jupiter,square,harsh,0.06,True,Capricorn,Libra,True,,
2005-03-03,Mars,Saturn,opposition,harsh,3.12,False,Capricorn,Cancer,True,,
2005-03-03,Jupiter,Saturn,square,harsh,3.18,False,Libra,Cancer,True,,
2005-03-04,Sun,Venus,conjunction,neutral,6.68,False,Pisces,Pisces,True,,
2005-03-04,Moon,Mercury,square,harsh,5.07,False,Sagittarius,Pisces,True,,
2005-03-04,Mars,Jupiter,square,harsh,0.86,True,Capricorn,Libra,True,,
2005-03-04,Mars,Saturn,opposition,harsh,2.37,False,Capricorn,Cancer,True,,
2005-03-04,Jupiter,Saturn,square,harsh,3.24,False,Libra,Cancer,True,,
2005-03-04,Uranus,Venus,conjunction,neutral,0.16,True,Pisces,Pisces,False,True,90.0
2005-03-04,Pluto,Moon,conjunction,neutral,0.4,True,Sagittarius,Sagittarius,False,True,95.0
2005-03-05,Sun,Venus,conjunction,neutral,6.43,False,Pisces,Pisces,True,,
2005-03-05,Sun,Saturn,trine,harmonious,5.64,False,Pisces,Cancer,True,,
2005-03-05,Moon,Venus,sextile,harmonious,0.34,True,Capricorn,Pisces,True,,
2005-03-05,Mars,Jupiter,square,harsh,1.67,False,Capricorn,Libra,True,,
2005-03-05,Mars,Saturn,opposition,harsh,1.62,False,Capricorn,Cancer,True,,
2005-03-05,Jupiter,Saturn,square,harsh,3.3,False,Libra,Cancer,True,,
2005-03-06,Sun,Venus,conjunction,neutral,6.18,False,Pisces,Pisces,True,,
2005-03-06,Sun,Mars,sextile,harmonious,3.73,False,Pisces,Capricorn,True,,
2005-03-06,Sun,Saturn,trine,harmonious,4.61,False,Pisces,Cancer,True,,
2005-03-06,Moon,Mars,conjunction,neutral,3.03,False,Capricorn,Capricorn,True,,
2005-03-06,Moon,Jupiter,square,harsh,5.51,False,Capricorn,Libra,True,,
2005-03-06,Moon,Saturn,opposition,harsh,2.15,False,Capricorn,Cancer,True,,
2005-03-06,Mars,Jupiter,square,harsh,2.48,False,Capricorn,Libra,True,,
2005-03-06,Mars,Saturn,opposition,harsh,0.88,True,Capricorn,Cancer,True,,
2005-03-06,Jupiter,Saturn,square,harsh,3.36,False,Libra,Cancer,True,,
2005-03-07,Sun,Venus,conjunction,neutral,5.94,False,Pisces,Pisces,True,,
2005-03-07,Sun,Mars,sextile,harmonious,3.45,False,Pisces,Capricorn,True,,
2005-03-07,Sun,Saturn,trine,harmonious,3.58,False,Pisces,Cancer,True,,
2005-03-07,Moon,Mercury,sextile,harmonious,3.61,False,Aquarius,Aries,True,,
2005-03-07,Mars,Jupiter,square,harsh,3.3,False,Capricorn,Libra,True,,
2005-03-07,Mars,Saturn,opposition,harsh,0.13,True,Capricorn,Cancer,True,,
2005-03-07,Jupiter,Saturn,square,harsh,3.43,False,Libra,Cancer,True,,
2005-03-07,Neptune,Jupiter,trine,harmonious,0.93,True,Aquarius,Libra,False,True,85.0
2005-03-08,Sun,Venus,conjunction,neutral,5.69,False,Pisces,Pisces,True,,
2005-03-08,Sun,Mars,sextile,harmonious,3.16,False,Pisces,Capricorn,True,,
2005-03-08,Sun,Saturn,trine,harmonious,2.55,False,Pisces,Cancer,True,,
2005-03-08,Moon,Jupiter,trine,harmonious,5.21,False,Aquarius,Libra,True,,
2005-03-08,Mars,Jupiter,square,harsh,4.11,False,Capricorn,Libra,True,,
2005-03-08,Mars,Saturn,opposition,harsh,0.61,True,Capricorn,Cancer,True,,
2005-03-08,Jupiter,Saturn,square,harsh,3.5,False,Libra,Cancer,True,,
2005-03-08,Neptune,Jupiter,trine,harmonious,0.8,True,Aquarius,Libra,False,True,85.0
2005-03-09,Sun,Venus,conjunction,neutral,5.44,False,Pisces,Pisces,True,,
2005-03-09,Sun,Mars,sextile,harmonious,2.88,False,Pisces,Capricorn,True,,
2005-03-09,Sun,Saturn,trine,harmonious,1.53,False,Pisces,Cancer,True,,
2005-03-09,Moon,Venus,conjunction,neutral,6.54,False,Pisces,Pisces,True,,
2005-03-09,Mars,Jupiter,square,harsh,4.93,False,Capricorn,Libra,True,,
2005-03-09,Mars,Saturn,opposition,harsh,1.35,False,Capricorn,Cancer,True,,
2005-03-09,Jupiter,Saturn,square,harsh,3.57,False,Libra,Cancer,True,,
2005-03-09,Uranus,Moon,conjunction,neutral,0.43,True,Pisces,Pisces,False,True,90.0
2005-03-09,Neptune,Jupiter,trine,harmonious,0.67,True,Aquarius,Libra,False,True,85.0
2005-03-10,Sun,Moon,conjunction,neutral,1.59,False,Pisces,Pisces,True,,
2005-03-10,Sun,Venus,conjunction,neutral,5.19,False,Pisces,Pisces,True,,
2005-03-10,Sun,Mars,sextile,harmonious,2.6,False,Pisces,Capricorn,True,,
2005-03-10,Sun,Saturn,trine,harmonious,0.51,True,Pisces,Cancer,True,,
2005-03-10,Moon,Venus,conjunction,neutral,6.78,False,Pisces,Pisces,True,,
2005-03-10,Moon,Mars,sextile,harmonious,1.02,False,Pisces,Capricorn,True,,
2005-03-10,Moon,Saturn,trine,harmonious,1.08,False,Pisces,Cancer,True,,
2005-03-10,Venus,Saturn,trine,harmonious,5.7,False,Pisces,Cancer,True,,
2005-03-10,Mars,Jupiter,square,harsh,5.75,False,Capricorn,Libra,True,,
2005-03-10,Mars,Saturn,opposition,harsh,2.1,False,Capricorn,Cancer,True,,
2005-03-10,Jupiter,Saturn,square,harsh,3.65,False,Libra,Cancer,True,,
2005-03-10,Neptune,Jupiter,trine,harmonious,0.53,True,Aquarius,Libra,False,True,85.0
2005-03-11,Sun,Venus,conjunction,neutral,4.94,False,Pisces,Pisces,True,,
2005-03-11,Sun,Mars,sextile,harmonious,2.32,False,Pisces,Capricorn,True,,
2005-03-11,Sun,Saturn,trine,harmonious,0.51,True,Pisces,Cancer,True,,
2005-03-11,Moon,Mercury,conjunction,neutral,3.3,False,Aries,Aries,True,,
2005-03-11,Venus,Saturn,trine,harmonious,4.43,False,Pisces,Cancer,True,,
2005-03-11,Mars,Saturn,opposition,harsh,2.84,False,Capricorn,Cancer,True,,
2005-03-11,Jupiter,Saturn,square,harsh,3.74,False,Libra,Cancer,True,,
2005-03-11,Neptune,Jupiter,trine,harmonious,0.39,True,Aquarius,Libra,False,True,85.0
2005-03-12,Sun,Venus,conjunction,neutral,4.7,False,Pisces,Pisces,True,,
2005-03-12,Sun,Mars,sextile,harmonious,2.04,False,Pisces,Capricorn,True,,
2005-03-12,Sun,Saturn,trine,harmonious,1.53,False,Pisces,Cancer,True,,
2005-03-12,Moon,Mars,square,harsh,4.26,False,Aries,Capricorn,True,,
2005-03-12,Moon,Jupiter,opposition,harsh,3.13,False,Aries,Libra,True,,
2005-03-12,Moon,Saturn,square,harsh,0.69,True,Aries,Cancer,True,,
2005-03-12,Venus,Saturn,trine,harmonious,3.17,False,Pisces,Cancer,True,,
2005-03-12,Mars,Saturn,opposition,harsh,3.57,False,Capricorn,Cancer,True,,
2005-03-12,Jupiter,Saturn,square,harsh,3.82,False,Libra,Cancer,True,,
2005-03-12,Neptune,Jupiter,trine,harmonious,0.26,True,Aquarius,Libra,False,True,85.0
2005-03-13,Sun,Venus,conjunction,neutral,4.45,False,Pisces,Pisces,True,,
2005-03-13,Sun,Mars,sextile,harmonious,1.76,False,Pisces,Capricorn,True,,
2005-03-13,Sun,Saturn,trine,harmonious,2.55,False,Pisces,Cancer,True,,
2005-03-13,Mercury,Jupiter,opposition,harsh,5.36,False,Aries,Libra,True,,
2005-03-13,Venus,Saturn,trine,harmonious,1.9,False,Pisces,Cancer,True,,
2005-03-13,Mars,Saturn,opposition,harsh,4.31,False,Capricorn,Cancer,True,,
2005-03-13,Jupiter,Saturn,square,harsh,3.92,False,Libra,Cancer,True,,
2005-03-13,Neptune,Jupiter,trine,harmonious,0.12,True,Aquarius,Libra,False,True,85.0
2005-03-14,Sun,Venus,conjunction,neutral,4.2,False,Pisces,Pisces,True,,
2005-03-14,Sun,Mars,sextile,harmonious,1.49,False,Pisces,Capricorn,True,,
2005-03-14,Sun,Saturn,trine,harmonious,3.56,False,Pisces,Cancer,True,,
2005-03-14,Moon,Venus,sextile,harmonious,3.43,False,Taurus,Pisces,True,,
2005-03-14,Mercury,Jupiter,opposition,harsh,4.43,False,Aries,Libra,True,,
2005-03-14,Venus,Saturn,trine,harmonious,0.64,True,Pisces,Cancer,True,,
2005-03-14,Mars,Saturn,opposition,harsh,5.05,False,Capricorn,Cancer,True,,
2005-03-14,Jupiter,Saturn,square,harsh,4.01,False,Libra,Cancer,True,,
2005-03-14,Neptune,Moon,square,harsh,0.08,True,Aquarius,Taurus,False,True,85.0
2005-03-14,Neptune,Jupiter,trine,harmonious,0.03,True,Aquarius,Libra,False,True,85.0
2005-03-14,Pluto,Sun,square,harsh,0.46,True,Sagittarius,Pisces,False,True,95.0
2005-03-15,Sun,Venus,conjunction,neutral,3.95,False,Pisces,Pisces,True,,
2005-03-15,Sun,Mars,sextile,harmonious,1.21,False,Pisces,Capricorn,True,,
2005-03-15,Sun,Saturn,trine,harmonious,4.57,False,Pisces,Cancer,True,,
2005-03-15,Moon,Mars,trine,harmonious,2.88,False,Taurus,Capricorn,True,,
2005-03-15,Mercury,Jupiter,opposition,harsh,3.63,False,Aries,Libra,True,,
2005-03-15,Venus,Saturn,trine,harmonious,0.62,True,Pisces,Cancer,True,,
2005-03-15,Mars,Saturn,opposition,harsh,5.78,False,Capricorn,Cancer,True,,
2005-03-15,Jupiter,Saturn,square,harsh,4.11,False,Libra,Cancer,True,,
2005-03-15,Neptune,Jupiter,trine,harmonious,0.17,True,Aquarius,Libra,False,True,85.0
2005-03-15,Pluto,Sun,square,harsh,0.53,True,Sagittarius,Pisces,False,True,95.0
2005-03-16,Sun,Venus,conjunction,neutral,3.7,False,Pisces,Pisces,True,,
2005-03-16,Sun,Mars,sextile,harmonious,0.94,True,Pisces,Capricorn,True,,
2005-03-16,Sun,Saturn,trine,harmonious,5.58,False,Pisces,Cancer,True,,
2005-03-16,Moon,Mercury,sextile,harmonious,1.76,False,Gemini,Aries,True,,
2005-03-16,Moon,Jupiter,trine,harmonious,4.73,False,Gemini,Libra,True,,
2005-03-16,Mercury,Jupiter,opposition,harsh,2.96,False,Aries,Libra,True,,
2005-03-16,Venus,Saturn,trine,harmonious,1.88,False,Pisces,Cancer,True,,
2005-03-16,Jupiter,Saturn,square,harsh,4.21,False,Libra,Cancer,True,,
2005-03-16,Neptune,Jupiter,trine,harmonious,0.31,True,Aquarius,Libra,False,True,85.0
2005-03-17,Sun,Moon,square,harsh,3.36,False,Pisces,Gemini,True,,
2005-03-17,Sun,Venus,conjunction,neutral,3.45,False,Pisces,Pisces,True,,
2005-03-17,Sun,Mars,sextile,harmonious,0.66,True,Pisces,Capricorn,True,,
2005-03-17,Moon,Venus,square,harsh,0.09,True,Gemini,Pisces,True,,
2005-03-17,Mercury,Jupiter,opposition,harsh,2.43,False,Aries,Libra,True,,
2005-03-17,Venus,Saturn,trine,harmonious,3.13,False,Pisces,Cancer,True,,
2005-03-17,Jupiter,Saturn,square,harsh,4.31,False,Libra,Cancer,True,,
2005-03-17,Neptune,Jupiter,trine,harmonious,0.46,True,Aquarius,Libra,False,True,85.0
2005-03-17,Pluto,Moon,opposition,harsh,0.86,True,Sagittarius,Gemini,False,True,95.0
2005-03-17,Pluto,Venus,square,harsh,0.94,True,Sagittarius,Pisces,False,True,95.0
2005-03-18,Sun,Venus,conjunction,neutral,3.2,False,Pisces,Pisces,True,,
2005-03-18,Sun,Mars,sextile,harmonious,0.39,True,Pisces,Capricorn,True,,
2005-03-18,Mercury,Jupiter,opposition,harsh,2.04,False,Aries,Libra,True,,
2005-03-18,Venus,Mars,sextile,harmonious,3.58,False,Pisces,Capricorn,True,,
2005-03-18,Venus,Saturn,trine,harmonious,4.39,False,Pisces,Cancer,True,,
2005-03-18,Jupiter,Saturn,square,harsh,4.42,False,Libra,Cancer,True,,
2005-03-18,Neptune,Jupiter,trine,harmonious,0.6,True,Aquarius,Libra,False,True,85.0
2005-03-18,Pluto,Venus,square,harsh,0.3,True,Sagittarius,Pisces,False,True,95.0
2005-03-19,Sun,Venus,conjunction,neutral,2.95,False,Pisces,Pisces,True,,
2005-03-19,Sun,Mars,sextile,harmonious,0.11,True,Pisces,Capricorn,True,,
2005-03-19,Moon,Mercury,square,harsh,3.41,False,Cancer,Aries,True,,
2005-03-19,Moon,Jupiter,square,harsh,1.63,False,Cancer,Libra,True,,
2005-03-19,Moon,Saturn,conjunction,neutral,2.91,False,Cancer,Cancer,True,,
2005-03-19,Mercury,Jupiter,opposition,harsh,1.78,False,Aries,Libra,True,,
2005-03-19,Venus,Mars,sextile,harmonious,3.06,False,Pisces,Capricorn,True,,
2005-03-19,Venus,Saturn,trine,harmonious,5.64,False,Pisces,Cancer,True,,
2005-03-19,Jupiter,Saturn,square,harsh,4.53,False,Libra,Cancer,True,,
2005-03-19,Neptune,Jupiter,trine,harmonious,0.75,True,Aquarius,Libra,False,True,85.0
2005-03-20,Sun,Moon,trine,harmonious,0.61,True,Pisces,Cancer,True,,
2005-03-20,Sun,Venus,conjunction,neutral,2.69,False,Pisces,Pisces,True,,
2005-03-20,Sun,Mars,sextile,harmonious,0.16,True,Pisces,Capricorn,True,,
2005-03-20,Moon,Venus,trine,harmonious,2.08,False,Cancer,Pisces,True,,
2005-03-20,Moon,Mars,opposition,harsh,0.46,True,Cancer,Capricorn,True,,
2005-03-20,Mercury,Jupiter,opposition,harsh,1.66,False,Aries,Libra,True,,
2005-03-20,Venus,Mars,sextile,harmonious,2.54,False,Pisces,Capricorn,True,,
2005-03-20,Jupiter,Saturn,square,harsh,4.65,False,Libra,Cancer,True,,
2005-03-20,Neptune,Jupiter,trine,harmonious,0.9,True,Aquarius,Libra,False,True,85.0
2005-03-21,Sun,Venus,conjunction,neutral,2.44,False,Aries,Pisces,True,,
2005-03-21,Sun,Mars,sextile,harmonious,0.43,True,Aries,Aquarius,True,,
2005-03-21,Moon,Mercury,trine,harmonious,2.67,False,Leo,Aries,True,,
2005-03-21,Mercury,Jupiter,opposition,harsh,1.67,False,Aries,Libra,True,,
2005-03-21,Venus,Mars,sextile,harmonious,2.01,False,Pisces,Aquarius,True,,
2005-03-21,Jupiter,Saturn,square,harsh,4.77,False,Libra,Cancer,True,,
2005-03-22,Sun,Venus,conjunction,neutral,2.19,False,Aries,Pisces,True,,
2005-03-22,Sun,Mars,sextile,harmonious,0.7,True,Aries,Aquarius,True,,
2005-03-22,Mercury,Jupiter,opposition,harsh,1.81,False,Aries,Libra,True,,
2005-03-22,Venus,Mars,sextile,harmonious,1.49,False,Pisces,Aquarius,True,,
